encoded_mct,mct_bse_ar,mct_nm,mct_brd_num,hpsn_mct_zcd_nm,hpsn_mct_bzn_cd_nm,ta_ym,m12_mal_1020_rat,m12_mal_30_rat,m12_mal_40_rat,m12_mal_50_rat,m12_mal_60_rat,m12_fme_1020_rat,m12_fme_30_rat,m12_fme_40_rat,m12_fme_50_rat,m12_fme_60_rat,mct_ue_cln_reu_rat,mct_ue_cln_new_rat,rc_m1_shc_rsd_ue_cln_rat,rc_m1_shc_wp_ue_cln_rat,rc_m1_shc_flp_ue_cln_rat,mct_ope_ms_cn,rc_m1_saa,rc_m1_to_ue_ct,rc_m1_ue_cus_cn,rc_m1_av_np_at,apv_ce_rat,dlv_saa_rat,m1_sme_ry_saa_rat,m1_sme_ry_cnt_rat,m12_sme_ry_saa_pce_rt,m12_sme_bzn_saa_pce_rt,new_area_with_public
3D7A63FFA7,서울특별시 성동구 무수막길 85,토핑**,,양식,신금호,2023,6.346025,10.75765833,13.44899167,20.13050833,11.96735,3.795641667,6.409008333,8.034341667,11.98615833,7.124316667,29.36666667,5.635833333,62.16666667,8.216666667,29.625,62.5,65.83333333,64.16666667,64.16666667,39.58333333,,78.7,20.26666667,32.98333333,49.58333333,46.00833333,양식음식점
3D7A63FFA7,서울특별시 성동구 무수막길 85,토핑**,,양식,신금호,2024,2.058908333,9.221925,8.313841667,15.387475,14.50875833,2.049425,9.444741667,8.436158333,15.69585833,14.88290833,29.48083333,4.713333333,68.41666667,4.525,27.06666667,47.91666667,75.83333333,70.83333333,69.16666667,43.75,1,85.10833333,14.38333333,21.48333333,53.63333333,53.26666667,양식음식점
3D7F3820C1,서울특별시 성동구 금호로 17,삼백****,한식-국밥/설렁탕5,한식-국밥/설렁탕,금남시장,2023,3.253533333,14.39718333,17.24375833,15.51403333,10.59136667,2.0798,9.202816667,11.02290833,9.9193,6.7753,25.34916667,7.010833333,55.84166667,4.816666667,39.34166667,65.83333333,37.5,20.83333333,17.5,62.5,,22.91666667,149.7083333,214.825,12.925,12.63333333,한식음식점
3D7F3820C1,서울특별시 성동구 금호로 17,삼백****,한식-국밥/설렁탕5,한식-국밥/설렁탕,금남시장,2024,3.393233333,12.80949167,16.43819167,14.11638333,12.1711,2.3651,8.923841667,11.453475,9.833616667,8.487233333,23.89833333,6.600833333,56.325,4.125,39.56666667,62.5,34.16666667,24.16666667,22.5,58.33333333,,16.94166667,153.3,221.2333333,12.63333333,11.35,한식음식점
3D85779307,서울특별시 성동구 용답중앙13길 3,안가****,,한식-육류/고기,답십리,2023,11.93393333,8.475208333,11.910475,16.54563333,21.5123,5.007733333,3.549791667,5.031191667,6.9877,9.0377,35.52833333,5.844166667,29.025,25.70833333,45.275,37.5,62.5,62.5,62.5,56.25,,,37.275,48.68333333,43.35833333,39.975,한식음식점
3D85779307,서울특별시 성동구 용답중앙13길 3,안가****,,한식-육류/고기,답십리,2024,7.533,9.819125,12.20154167,13.2575,23.9859,3.717,4.897541667,6.040125,6.584166667,11.92243333,34.92833333,7.9925,32.60833333,19.45833333,47.91666667,37.5,62.5,62.5,62.5,50,,,39.21666667,54.04166667,41.23333333,37.00833333,한식음식점
3D8F0EC508,서울특별시 성동구 마조로5길 4-16,완미********,,한식-육류/고기,한양대,2023,35.812925,20.0399,6.984875,7.51395,0.998975,14.412075,8.0101,2.790125,3.03605,0.401025,4.905,50.955,31.95,5.225,62.825,95,17.5,37.5,37.5,17.5,1,17.15,249.725,143.525,35.375,57.45,한식음식점
3D8F0EC508,서울특별시 성동구 마조로5길 4-16,완미********,,한식-육류/고기,한양대,2024,31.412,20.316025,6.895433333,8.547925,2.306983333,13.77133333,8.942308333,3.0379,3.768741667,1.018016667,6.809166667,8.5,24.025,9.541666667,66.41666667,84.58333333,27.5,47.91666667,45.83333333,17.5,1,10.61666667,176.6416667,78.90833333,11.30833333,27.875,한식음식점
3D972997F9,서울특별시 성동구 행당로1길 7,국가****,,백반/가정식,행당,2023,7.412083333,9.746891667,18.812175,16.4133,7.515608333,5.062916667,6.603108333,12.537825,10.95336667,4.942725,9.9175,6.288333333,51.41818182,9.090909091,39.49090909,62.5,83.54166667,82.5,82.5,37.91666667,,63.09166667,7.475,8.741666667,64.51666667,0,한식음식점
3D972997F9,서울특별시 성동구 행당로1길 7,국가****,,백반/가정식,행당,2024,6.39919,14.02285,20.03581,14.79231,9.905,3.43081,7.16715,10.80419,8.09769,5.335,16.769,6.28,50,0,50,57.5,88.75,85,85,50.75,,47.5,2.83,3.08,75.55,0,한식음식점
3DB47F6D25,서울 성동구 왕십리로 296-1,학다*,,카페,왕십리,2023,3.909771429,0,6.139571429,5.591314286,54.41542857,1.075942857,0,2.589,2.251542857,24.02742857,23.45285714,11.29571429,40.47142857,7.142857143,52.38571429,17.5,91.42857143,82.5,82.5,70,1,,1.557142857,0.914285714,86.95714286,79.21428571,커피-음료
3DB47F6D25,서울 성동구 왕십리로 296-1,학다*,,카페,왕십리,2024,6.1341375,0.47495,0.651425,4.645875,49.9208875,3.8533625,0.26255,0.236075,2.816625,30.9916125,25.43125,10.435,19.04285714,4.757142857,76.2,17.5,87.1875,82.5,82.5,60.625,1,,2.8,1.25,85.2625,77.4875,커피-음료
3DD6585AD5,서울 성동구 상원길 54,이흥***,,한식-육류/고기,뚝섬,2023,10.41674167,21.841025,18.26930833,11.79140833,6.448041667,4.733258333,9.917308333,8.297358333,5.358591667,2.926958333,29.7975,6.508333333,31,36.45,32.54166667,5,17.5,34.16666667,29.16666667,37.5,,16.975,245.9083333,172.2916667,6.741666667,12.44166667,한식음식점
3DD6585AD5,서울 성동구 상원길 54,이흥***,,한식-육류/고기,뚝섬,2024,10.245275,24.21218333,18.5721,10.41100833,7.846916667,4.129725,9.762816667,7.486233333,4.205658333,3.14475,28.32166667,6.17,28.94166667,39.80833333,31.26666667,5,22.5,37.5,37.5,37.5,1,19.58333333,195.8,148.4583333,7.883333333,12.59166667,한식음식점
3DDD63B1FA,서울특별시 성동구 서울숲2길 8-7,리글*,,카페,뚝섬,2023,18.32693333,10.15324167,2.912516667,3.2752,0.896491667,33.14806667,18.44675833,5.295816667,5.933133333,1.628508333,12.34,10.69833333,8.775,8.341666667,82.9,83.54166667,60.41666667,37.5,37.5,62.5,,,40.26666667,124.1666667,42.66666667,0,커피-음료
3DDD63B1FA,서울특별시 성동구 서울숲2길 8-7,리글*,,카페,뚝섬,2024,14.17695,10.46843333,3.219383333,2.788758333,0.893375,30.74805,22.73156667,6.997283333,6.052908333,1.939958333,11.86916667,7.363333333,12.96666667,9.691666667,77.33333333,67.5,60.41666667,42.08333333,40,62.5,1,,36.64166667,116.1916667,37.6,0,커피-음료
3DE26BC841,서울 성동구 성덕정길 56.,BH*****,치킨3,치킨,성수,2023,17.130425,12.5088,10.79066667,9.147025,3.553175,15.144575,11.03286667,9.542666667,8.052975,3.121825,14.73666667,5.9325,60.83333333,5.508333333,33.66666667,37.5,62.5,56.25,52.08333333,60.41666667,,72.89166667,72.11666667,115.725,27.025,32.74166667,치킨전문점
3DE26BC841,서울 성동구 성덕정길 56.,BH*****,치킨3,치킨,성수,2024,11.80224167,12.81833333,8.240325,10.26550833,5.498058333,12.27275833,13.665,8.659675,10.85949167,5.901941667,14.25833333,5.1075,63.55833333,4.775,31.69166667,22.5,74.16666667,64.16666667,62.5,52.08333333,1,85.1,43.21666667,59.36666667,41.60833333,40.78333333,치킨전문점
3DE56E2069,서울특별시 성동구 왕십리광장로 6,방배********,,분식,왕십리,2024,7.7035,11.5320125,10.0840875,8.6457625,4.728125,10.3215,15.3554875,13.6409125,11.5417375,6.434375,23.06125,34.125,50.1125,12.05,37.825,93.4375,40.625,20,17.5,72.5,,35.4875,205.3125,238.25,37.6875,47.2,분식전문점
3DE5786D97,서울특별시 성동구 서울숲2길 8,위켄********************,,카페,뚝섬,2023,13.9861,16.14245,7.0107,4.0371,1.3173,18.93056667,21.72421667,9.605966667,5.4629,1.766033333,7.95,45.69666667,14.15,7.716666667,78.11666667,95,65,39.16666667,39.16666667,82.5,,,63.48333333,53.85,62.83333333,0,커피-음료
3DE5786D97,서울특별시 성동구 서울숲2길 8,위켄********************,,카페,뚝섬,2024,15.0299,16.453425,7.041616667,4.1851,1.477875,18.98676667,20.771575,8.891716667,5.2899,1.863791667,8.609166667,9.9875,15.10833333,13.65833333,71.20833333,83.54166667,55.41666667,28.95833333,33.125,80.83333333,,,89.21666667,70.85,29.5,0,커피-음료
3DEF9DCDB9,서울 성동구 아차산로 6,김밥**,분식4,분식,뚝섬,2023,19.437125,20.22783333,9.863508333,8.288516667,4.722383333,11.65454167,12.1055,5.903158333,4.95315,2.827616667,38.37666667,6.650833333,23.69166667,25.05833333,51.26666667,5,5,5,5,64.16666667,,0.875,759.9333333,726.0083333,0.616666667,5.5,분식전문점
3DEF9DCDB9,서울 성동구 아차산로 6,김밥**,분식4,분식,뚝섬,2024,20.07888333,21.98743333,9.965783333,8.469225,5.029941667,10.54611667,11.55423333,5.234216667,4.447441667,2.645058333,36.4225,6.321666667,26.03333333,23.80833333,50.15,5,6.041666667,5,5,62.5,,3.308333333,682.2666667,675.6666667,0.641666667,5.625,분식전문점
3DFABAA899,서울특별시 성동구 마장로35다길 9,예농***,,축산물,마장동,2024,0,0,0,0,0,0,100,0,0,0,0,50,0,0,100,95,62.5,82.5,82.5,5,,,13.3,1.3,79,61,기타_식재료
3E09B1E315,서울특별시 성동구 왕십리로24길 39-1,황토**,,한식-육류/고기,왕십리,2023,4.9296,8.2732,8.758933333,29.26555,14.75621667,2.537066667,4.243466667,4.507733333,15.13445,7.643783333,24.71833333,5.75,56.6,12.25,31.16666667,62.5,69.16666667,65.83333333,65.83333333,58.33333333,,,24.58333333,33.68333333,48.01666667,50.85,한식음식점
3E09B1E315,서울특별시 성동구 왕십리로24길 39-1,황토**,,한식-육류/고기,왕십리,2024,4.78542,6.94072,6.4003,38.65391,22.15574,1.26458,1.89928,1.6997,10.24609,5.97426,24.74,14.813,53.34,18.3,28.37,37.5,80.5,68.5,70.5,45,1,,20.14,23.65,66.75,63.02,한식음식점
3E2F41A5CB,서울 성동구 왕십리로 223-1.,한양***,,한식-단품요리일반,한양대,2023,46.36068333,10.18935833,4.161025,9.338808333,1.9583,18.01431667,3.968975,1.622308333,3.627858333,0.758366667,33.89833333,6.358333333,27.65,13.10833333,59.26666667,37.5,39.58333333,25.83333333,24.16666667,60.41666667,,0,132.9583333,198.2083333,15.01666667,38.34166667,한식음식점
3E2F41A5CB,서울 성동구 왕십리로 223-1.,한양***,,한식-단품요리일반,한양대,2024,46.72480833,10.49664167,4.597883333,10.26876667,2.637041667,15.858525,3.545025,1.552116667,3.464566667,0.887958333,35.42416667,5.135,28.38333333,14.40833333,57.2,20.83333333,41.66666667,37.5,39.58333333,58.33333333,,,92.78333333,141.4333333,18,38.625,한식음식점
3E35A71757,서울  성동구  마장동,멕시*****,치킨19,치킨,마장동,2023,5.672558333,12.61903333,19.05470833,10.94695833,19.28155,2.727441667,6.0143,9.103625,5.286375,9.29345,37.885,6.1075,76.46666667,0.833333333,22.7,5,80.83333333,74.16666667,70.83333333,50.41666667,1,76.30833333,28.85833333,32.85833333,61.55833333,0,치킨전문점
3E35A71757,서울  성동구  마장동,멕시*****,치킨19,치킨,마장동,2024,4.766175,10.27053333,19.88763333,11.14699167,16.68130833,2.842158333,6.104466667,11.7957,6.619675,9.877025,27.06166667,5.945,79.6,3.375,17.025,5,82.5,77.5,75.83333333,47.91666667,,82.7,24.3,30.73333333,63.4,0,치킨전문점
3E36C045C0,서울 성동구 마장로37길 53.,한일***,,축산물,마장동,2023,0,0,16.396975,12.791975,25.202275,0,0,12.228025,10.833025,22.572725,4.7725,22.04,58.325,0,41.675,37.5,77.5,82.5,82.5,14.375,,,13.625,2.3,61.175,60.525,기타_식재료
3E36C045C0,서울 성동구 마장로37길 53.,한일***,,축산물,마장동,2024,0,3.450466667,17.6143,13.07946667,17.19893333,0,4.8162,14.2857,10.7872,18.7344,17.92,53.33,27.93333333,0,72.06666667,37.5,45.83333333,69.16666667,69.16666667,9.166666667,,,90.56666667,29.56666667,65.36666667,46.76666667,기타_식재료
3E5737823F,서울특별시 성동구 연무장7길 7-1,오늘********,와인바1,와인바,성수,2024,18.28007143,10.81427143,4.8741,3.652514286,0.741271429,29.53421429,17.30001429,7.797328571,5.8332,1.1873,3.197142857,37.36571429,8.871428571,4.914285714,86.18571429,93.21428571,5,23.21428571,17.5,34.64285714,,6.985714286,380.3714286,365.5714286,24.57142857,23.37142857,호프-간이주점
3E61C339E2,서울  성동구  마장동,세화**,,축산물,마장동,2023,0.3735,1.337,4.05945,6.553275,6.154425,1.618166667,5.621333333,17.41555,28.88005833,28.00390833,43.20166667,5.29,18.46666667,4.366666667,77.16666667,5,15.625,74.16666667,75.83333333,5,1,,474.5666667,23.71666667,1.391666667,0,기타_식재료
3E61C339E2,서울  성동구  마장동,세화**,,축산물,마장동,2024,0.5432,2.1143,9.789625,9.26805,9.86005,1.1818,4.5857,21.185375,20.13195,21.33995,42.37,5.5125,21.35,0,78.65,5,16.25,72.5,72.5,5,1,,304.625,15.6,3.85,0,기타_식재료
3E65F94B3C,서울 성동구 성덕정11길 22.,한남***********,,요리주점,성수,2023,16.42336667,11.102425,6.403733333,3.038533333,3.165183333,24.78496667,16.397575,9.487933333,4.5948,4.601483333,14.37666667,3.841666667,32.58333333,14.79166667,52.625,25.83333333,82.5,82.5,82.5,62.08333333,1,23.93333333,7.758333333,7.541666667,70.15833333,53.96666667,호프-간이주점
3E65F94B3C,서울 성동구 성덕정11길 22.,한남***********,,요리주점,성수,2024,11.94921429,14.75212857,6.570171429,3.096,3.522571429,18.5365,21.6193,9.7584,4.675428571,5.534571429,23.30142857,6.162857143,36.9,23.81428571,39.28571429,17.5,86.07142857,82.5,82.5,64.64285714,1,0,2.671428571,9.214285714,85.47142857,60.91428571,호프-간이주점
3E6DB9DC69,서울특별시 성동구 왕십리로21길 30,미각*****,,한식-육류/고기,왕십리,2024,1.467611111,5.917722222,7.917122222,24.2937,11.34137778,1.299055556,5.782277778,7.582877778,23.25074444,11.15862222,21.42888889,30.76555556,67.36666667,5.044444444,27.58888889,92.22222222,59.16666667,73.61111111,69.16666667,16.11111111,,,53.18888889,27.32222222,49.65555556,51.66666667,한식음식점
3E82760740,서울특별시 성동구 왕십리로22길 6,감성**,,호프/맥주,왕십리,2023,22.68311667,19.39529167,9.20855,7.75345,2.776116667,14.02521667,11.97970833,5.683116667,4.779883333,1.71555,11.51,7.583333333,26.19166667,7.3,66.50833333,62.5,5,13.33333333,8.125,37.5,,0,505.9166667,680.5916667,1.2,6.525,호프-간이주점
3E82760740,서울특별시 성동구 왕십리로22길 6,감성**,,호프/맥주,왕십리,2024,20.948825,20.17810833,9.978266667,8.394591667,3.150175,12.49284167,12.030225,5.946733333,5.005408333,1.874825,10.13916667,7.125,26.66666667,7.375,65.95833333,60.41666667,6.041666667,17.5,12.29166667,37.5,,,463.9666667,610.2916667,1.425,6.966666667,호프-간이주점
3E96264C22,서울  성동구  홍익동,맛나**,,한식-찌개/전골,왕십리,2023,19.07156667,14.53306667,8.18575,10.21305833,5.509533333,14.08676667,10.74193333,6.047583333,7.545275,4.0738,8.3525,6.966666667,22.04166667,5.641666667,72.30833333,5,5,14.375,6.041666667,17.5,1,,814.8333333,516.95,0.566666667,1.75,한식음식점
3E96264C22,서울  성동구  홍익동,맛나**,,한식-찌개/전골,왕십리,2024,17.964,15.59354167,8.073766667,10.1385,6.1197,13.07766667,11.348125,5.876233333,7.378166667,4.4553,7.819166667,7.680833333,20.44166667,5.166666667,74.36666667,5,5,16.45833333,6.041666667,17.5,,,856.625,380.8833333,0.525,2.133333333,한식음식점
3EA2263A90,서울특별시 성동구 성수이로 71,성수**,,한식-육류/고기,성수,2023,21.59168,14.16268,4.40791,2.92079,1.03233,27.34832,17.93732,5.58209,3.69921,1.30767,5.687,7.235,11.31,8.12,80.55,68.5,5,21.5,17.5,17.5,,,743.78,222.09,0.56,1.84,한식음식점
3EB675E82D,서울  성동구  연무장길  45,혜성**,,분식,성수,2023,13.35284167,16.9238,13.06836667,14.230625,8.4841,6.805491667,8.667866667,6.731633333,7.377708333,4.349233333,31.95083333,8.119166667,13.625,26.98333333,59.4,17.5,25.83333333,17.5,35.83333333,58.33333333,,,322.3416667,193.3833333,6.316666667,15.08333333,분식전문점
3EB675E82D,서울  성동구  연무장길  45,혜성**,,분식,성수,2024,15.962275,18.818075,13.61121667,11.996825,8.52805,7.204391667,8.490258333,6.138783333,5.394841667,3.830283333,29.185,8.285,11.78333333,28.35833333,59.86666667,17.5,25.83333333,17.5,22.5,62.5,,,310.8583333,226.9083333,4.391666667,13.75833333,분식전문점
3EBB8FF3EB,서울특별시 성동구 아차산로11길 26,침묵****,,와인바,성수,2023,25.04411667,5.574925,0.763891667,1.680583333,0.30845,49.99755,11.13340833,1.527775,3.37775,0.608216667,8.693333333,10.44,6.491666667,5.841666667,87.66666667,83.54166667,25.83333333,39.58333333,35.83333333,30.83333333,,,204.6333333,112.675,10.43333333,0,호프-간이주점
3EBB8FF3EB,서울특별시 성동구 아차산로11길 26,침묵****,,와인바,성수,2024,21.81703333,6.888958333,1.104691667,1.915325,0.290333333,46.32463333,14.644375,2.353641667,4.068008333,0.618,9.775,8.33,6.383333333,5.633333333,87.96666667,67.5,30.83333333,37.5,34.16666667,37.5,1,,174.3,137.325,10.15833333,0,호프-간이주점
3EC80135EF,서울 성동구 동일로 75-33,마포****,,한식-육류/고기,성수,2023,10.9357,6.757075,9.234858333,24.67568333,46.87203333,0.180966667,0.092925,0.181808333,0.340983333,0.7363,31.535,7.4625,3.775,45.79166667,50.44166667,5,65.41666667,80.83333333,82.5,12.91666667,1,,32.14166667,16.26666667,43.86666667,0,한식음식점
3EC80135EF,서울 성동구 동일로 75-33,마포****,,한식-육류/고기,성수,2024,8.012091667,4.962583333,10.265825,17.31593333,48.10566667,0.971241667,0.654083333,1.284175,2.225733333,6.169333333,26.24333333,9.161666667,15.525,17.13333333,67.36666667,5,69.16666667,79.16666667,82.5,24.79166667,1,,27.35833333,21.00833333,43.09166667,0,한식음식점
3EDB2D7A36,서울 성동구 고산자로 281.,왕십***,,포장마차,왕십리,2023,4.728583333,6.688841667,10.79996667,26.97913333,31.6437,1.096416667,1.636158333,2.633366667,6.4042,7.397966667,33.67,6.875833333,0.833333333,5.566666667,93.6,35.83333333,62.5,69.16666667,67.5,24.16666667,,,40.51666667,30.25,41.275,46.925,분식전문점
3EDB2D7A36,서울 성동구 고산자로 281.,왕십***,,포장마차,왕십리,2024,3.657808333,4.388716667,7.49635,31.25179167,37.804325,0.642191667,0.794616667,1.411983333,5.748208333,6.812341667,32.61583333,6.380833333,4.725,0.558333333,94.725,17.5,64.16666667,64.16666667,75.83333333,34.16666667,1,,39.775,38.725,36.75833333,43.6,분식전문점
3F033E596C,서울특별시 성동구 사근동길 53,하*,,베이커리,한양대,2024,22.3631,8.563933333,4.215466667,3.83405,1.646266667,32.8369,12.38606667,6.1012,5.599283333,2.4704,26.07,44.385,44.68333333,9.583333333,45.75,95,45.83333333,20.83333333,27.5,79.16666667,,7.2,53.4,72.38333333,63.7,68.81666667,제과점
3F14DF48F3,서울특별시 성동구 무학로2길 16,스시****,,일식당,왕십리,2023,20.65528,23.19932,4.2615,3.14117,1.22098,18.46472,21.13068,3.8085,3.05883,1.03902,5.97,34.627,18.09,5.35,76.54,91.25,16.5,59.5,52.5,6.25,,,166.28,62.46,39.78,31.84,일식음식점
3F14DF48F3,서울특별시 성동구 무학로2길 16,스시****,,일식당,왕십리,2024,22.31031667,22.12815833,6.421808333,3.105316667,1.612108333,17.82301667,17.68850833,5.119858333,2.478016667,1.287891667,6.895833333,7.91,20.6,4.075,75.33333333,80.83333333,13.33333333,62.5,52.08333333,5,1,,185.8666667,63.90833333,9.725,11.86666667,일식음식점
3F320BF290,서울 성동구 뚝섬로 321.,국수***,,한식-국수/만두,성수,2023,12.64055833,18.65315,10.39854167,10.07281667,4.67175,9.759441667,14.40518333,8.009791667,7.76885,3.611583333,31.56583333,6.739166667,26.09166667,33.91666667,39.98333333,17.5,37.5,20.83333333,17.5,62.5,,,121.6333333,344.4583333,14.63333333,0,한식음식점
3F320BF290,서울 성동구 뚝섬로 321.,국수***,,한식-국수/만두,성수,2024,11.59771111,16.51632222,9.815866667,9.1785,4.608044444,10.82451111,15.41701111,9.161911111,8.565944444,4.303066667,31.1,5.472222222,26.2,36.13333333,37.7,13.33333333,38.05555556,24.72222222,22.5,62.5,1,,118.9,303.4777778,14.38888889,0,한식음식점
3F3922C8C3,서울특별시 성동구 용답중앙길 42,본떡**,,분식,답십리,2023,11.975975,15.82074167,8.837316667,9.662208333,7.93945,10.23235833,13.27925833,7.52935,8.137791667,6.602216667,31.0975,9.375,40.61666667,21.28333333,38.10833333,62.5,82.5,65.83333333,70.83333333,82.5,1,56.64166667,11.43333333,16.49166667,78.25,67.19166667,분식전문점
3F3922C8C3,서울특별시 성동구 용답중앙길 42,본떡**,,분식,답십리,2024,12.15778333,18.47975833,5.423275,6.904641667,8.014825,11.74221667,17.86190833,5.260058333,6.587025,7.593508333,26.46583333,7.089166667,42.24166667,14.79166667,42.95,52.08333333,82.5,75.83333333,72.5,75.83333333,1,73.75,9.083333333,11.625,72.39166667,64.35833333,분식전문점
